,category,project,company,email,phone,remain_dates,achievement_rate,total_funded,total_supporters
146,여행·레저,[가방 다이어트 프로젝트] : 내 입맛대로 고르는 데일리 백,NEIM,thisisneimail@gmail.com,01063834182,펀딩성공,1228%,"6,144,500",46
147,여행·레저,"지갑 1켠에 7가지 기능을 담다, 7 IN 1 ORGANIZER",롱테일컴퍼니,josh_jeon@longtailcompany.com,07088067770,펀딩성공,1220%,"12,201,040",330
148,여행·레저,시원하면서 격식있는 벨지움 린넨 클래식 폴로셔츠,벌브,verb.by.ysj@gmail.com,010-5092-6377,펀딩성공,1220%,"6,104,000",49
149,여행·레저,"(앵콜) 여행 갈 때 입는 바지, 고고팬츠",LODGE,han_pan@naver.com,010-9857-1233,펀딩성공,1191%,"59,574,100",525
150,여행·레저,[엠비치오넴] 단기 여행용 캐리어백팩 'Iter 이테르',엠비치오넴,whywhyconnect@gmail.com,010-2702-1936,펀딩성공,1142%,"34,260,000",235
151,여행·레저,차박할 때 신발 어떻게 보관하세요? 차박 신발장 + 차박 커튼봉,반다이캠핑,good3094@hanmail.net,01039263396,펀딩성공,1135%,"11,358,000",328
152,여행·레저,"여행을 더 안전하게, 전자소매치기 방지 여행가방 '윈디코너'",윈디코너,windycorner@naver.com,070-8615-0768,펀딩성공,1130%,"11,302,000",206
153,여행·레저,여행객 꿀 수면 프로젝트! 기대는 베개 [린필로우],린필로우,dazelab@naver.com,010-2013-2521,펀딩성공,1127%,"5,635,300",182
154,여행·레저,[캠핑가방 끝판왕] 다~들어갑니다! 캠핑 장비 빠뜨리지 말고 다니세요!,bluey,drldls@naver.com,07076514027,펀딩성공,1124%,"5,620,000",57
155,여행·레저,글로벌 9억 펀딩! 전세계가 열광한 인생드론! <메타플라이MetaFly>,트렌드기어,support@cornerst.co.kr,02-2088-1520,펀딩성공,1121%,"33,651,700",337
156,여행·레저,"[1.9억 앵콜] 가죽가방 역대 1위, 더욱 완벽해져 돌아온 '트렁크'",OUTLINES(아웃라인즈),outlines_official@naver.com,070-7726-5114,펀딩성공,1121%,"112,137,000",407
157,여행·레저,"[ LODGE ] 여행갈때 입는 바지, 고고팬츠",LODGE,han_pan@naver.com,010-9857-1233,펀딩성공,1116%,"55,834,777",531
158,여행·레저,[앵콜 피크닉파트너스] 해먹이 있는 면텐트 힌트 오리진 아시메트리,피크닉파트너스,guigam@naver.com,07070060808,펀딩성공,1115%,"33,450,000",147
159,여행·레저,"태양을 피하고 싶어 만든 차량용 그늘막 ""Parking Cooler""",Kolorful Stream 주식회사,parkingcooler@kolorfullstream.com,070-4400-4902,펀딩성공,1108%,"11,088,000",94
160,여행·레저,[5만원대 ZERO 2 앵콜]무게측정핸들 장착! 더 완벽해진 스마트캐리어,7G,zeroluggage@naver.com,0269898247,펀딩성공,1103%,"55,180,900",628
161,여행·레저,[MYPINPLUS] 최고의 동영상을 위한 여러분의 소리를 담아 드립니다,(주)에어사운드,mypin@airsound.co.kr,070-4942-4611,펀딩성공,1071%,"53,564,300",524
162,여행·레저,올여름엔 ‘노브라 티셔츠’로 몸도 가방도 가볍게 떠나세요.,프리플,freeplian@gmail.com,010-2564-1503,펀딩성공,1053%,"10,533,000",214
163,여행·레저,퀄리티.다기능.디자인. 프리미엄 캐리어의 새 기준 <바이브 캐리어>,럭키플래닛,luckyplanet1@naver.com,070-4351-7345,펀딩성공,1027%,"20,556,000",141
164,여행·레저,맥주덕후를 위한 인싸템! ☀︎12시간 보냉효과☀︎ [홉몰트이스트 라거백],HOP MALT YEAST 홉몰트이스트,hopmaltyeast.cs@gmail.com,010-3114-7853,펀딩성공,1019%,"5,095,600",46
165,여행·레저,운전용 신발이 따로있다?ㅣ특허디자인 세계적인 원단으로 만든 드라이빙 슈즈,스텝핏코리아,jinny1020@hanmail.net,070-8785-3710,펀딩성공,1014%,"10,147,360",125
166,여행·레저,함께 하는 여행의 필수템! 온 가족 여권정리 파우치 [컨트롤 트래블러],(주)헤른후트,controll9@herrnhut.co.kr,02-545-6240,펀딩성공,1009%,"5,046,500",184
167,여행·레저,"【초경량 】집과 야외에서 쉽게 사용하는 휴대용 의자 & 테이블 ""파타토""",setoworks,help@setoworks.com,070-8849-8904,펀딩성공,998%,"14,976,200",310
168,여행·레저,"[아웃도어 끝판왕] 수납부터 테이블까지, 놀러갈 때 이거하나면 끝!",한스캠핑,sens1218@naver.com,070-5175-1800,펀딩성공,969%,"9,697,000",71
169,여행·레저,[1272% 앵콜] 어떻게 담을까? 고민 없는 수납끝판왕 <프라임백팩>,REWIND FROM OASIS,rewind_oasis@nate.com,070-8845-3204,펀딩성공,956%,"9,566,000",95
170,여행·레저,"""독도야 간밤에 잘 잤느냐?"" <한반도 여권케이스> #로즈골드에디션",골든피스원®,goldenpeaceone@gmail.com,02-6278-0017,펀딩성공,952%,"4,764,000",135
171,여행·레저,[인생버킷리스트] 캐나다 옐로나이프 오로라 얼리버드,(주)하나투어리스트,higreen@hanatour.com,02-2127-1234,펀딩성공,951%,"95,150,000",40
172,여행·레저,완벽한 여행을 꿈꾸시나요? 완벽한 스마트 캐리어와 함께 하세요,FESSONIA & TMTR,CEO@TMTR.CO.KR,031-689-4113,펀딩성공,932%,"46,623,000",472
173,여행·레저,데이터나 WiFi없이 들을 수 있는 스마트폰 라디오 : 뮤트캐스트 라디오,뮤트캐스트,mutecast@mutecast.com,010-9231-4358,펀딩성공,924%,"9,249,000",377
174,여행·레저,물이 있는 곳이라면 꼭 챙기세요. 단 1초만에 구명튜브로! 에스튜브,네프,bmarine@bmarine.kr,01020561181,펀딩성공,899%,"8,993,000",60
175,여행·레저,어떤 날씨에도 감성 캠핑! 스퀘어 타프로 캠핑의 계절을 누리세요,피크닉파트너스,picnicpartners@naver.com,07070060808,펀딩성공,894%,"8,940,000",135
176,여행·레저,봄나들이 준비하는 당신을 위한 2-Way 피크닉매트 - Angle,TOMO GRAPHY,puhehe22@tomo.co.kr,02-538-6750,펀딩성공,870%,"8,701,100",93
177,여행·레저,더 이상 수화물 찾는데 시간낭비NO! 가지고 탑승하는 캐리어를 품은백팩!,아이지엑스,izxofficial@naver.com,02-6396-2800,펀딩성공,857%,"8,575,800",90
178,여행·레저,국내 최초 '심리스' 침낭 출시,주식회사 엠비케이코퍼레이션,tknywhwa@gmail.com,02-6407-9931,펀딩성공,857%,"8,577,000",23
179,여행·레저,여행 레저의 필수템 [지문인식 자물쇠],주식회사 포클레어,wappkorea@naver.com,070-7715-6236,펀딩성공,846%,"8,466,000",157
180,여행·레저,[전용차량+자유여행] 당신이 꿈꿔온 스페인 안달루시아,(주)하나투어리스트,mkjoo@hanatour.com,02-2127-1234,펀딩성공,822%,"8,140,000",11
181,여행·레저,"여행의 가장 설레는 순간을 담다, ""트레비썸 여권케이스""",Travisome,travisome@hotmail.com,010-9923-1317,펀딩성공,805%,"4,025,500",76
182,여행·레저,다리통증과 피로를 덜어주는 신개념 허벅지 쿠션 렉착,(주)두웰플래닛,softkeyda@daum.net,02-468-8017,펀딩성공,795%,"7,959,900",491
183,여행·레저,한국에도 이런 호스텔이? 1호점의 성공을 잇는 [베드라디오 옥림]의 시작,BED RADIO,contact@bedradio.co.kr,064-752-5054,펀딩성공,785%,"10,369,000",45
184,여행·레저,"전 세계 독도 알리러 떠나자, '한반도 여권케이스'",골든피스원™,goldenpeaceone@gmail.com,02-6278-0011,펀딩성공,784%,"7,841,000",213
185,여행·레저,"[설 선물] '독도' 알리는 여행자의 신분증, '한반도 여권케이스'",골든피스원™,goldenpeaceone@gmail.com,02-6278-0017,펀딩성공,781%,"3,906,000",115
186,여행·레저,카니멀라이프.우드 테이블 : 내 차 안에서 즐기는 우리만의 홈카페,토요요(TOYOYO),toyoyo3@naver.com,050714425961,펀딩성공,778%,"7,785,500",153
187,여행·레저,"[앵콜]긴 여행에서 짧은 일상까지 다담은 트랜스포머 가방""프로젝트 나인""",디자인루,lu@designlu.com,070-5035-8011,펀딩성공,768%,"15,376,200",194
188,여행·레저,"시끄러운 캐리어가 창피하셨죠? 캐리어 바퀴 소리 해결, 매너테이프!",SOMANNER,somanner@naver.com,070-7918-8333,펀딩성공,762%,"7,628,800",552
189,여행·레저,[앵콜] 맨손으로 조립하는 6성급 휴양지 :HinT 해먹/자립형타프,피크닉파트너스,picnicpartners@naver.com,070-7006-0808,펀딩성공,749%,"37,454,000",237
190,여행·레저,트리피가든 프로텍트 글러브,트리피가든,loupsblancs.official@gmail.com,010-9306-7400,펀딩성공,744%,"3,724,000",106
191,여행·레저,"[이런혜택은없다] 믿고 펀딩하는 에이든여행지도, 6개 해외도시 런칭",주식회사 타블라라사,quiz94@naver.com,010-3945-0116,펀딩성공,743%,"7,436,800",217
192,여행·레저,"[앵콜] 당신을 위한 낭만 캠핑, 감성 면텐트 로그캐빈ㅣ 그라비티캠프",주식회사 디브로크,blueocean.cop@gmail.com,07043340111,펀딩성공,742%,"14,859,050",17
193,여행·레저,[앵콜] 피크닉파트너스 - 우리는 해먹텐트 HinT들고 고아웃을 갈거야!,피크닉파트너스,picnicpartners@naver.com,070-7006-0808,펀딩성공,737%,"36,860,000",63
194,여행·레저,[중독주의] 강물을 가르다!!! 스타일리쉬한 스포츠의 끝판왕!!,MC레저그룹,rione0722@naver.com,010-8880-8420,펀딩성공,731%,"7,314,000",46
195,여행·레저,[앵콜] 제주를 발견하라! [디스커버제주] 탐사대원 모집 2019,(주)디스커버제주,admin@discover-jeju.com,050-5558-3838,펀딩성공,718%,"7,187,000",89
196,여행·레저,"세상에서 가장 아름다운 한국을 알리다, 봉황 여권케이스",소찬호,designedbysochanho@naver.com,070-7918-8333,펀딩성공,717%,"7,176,000",161
197,여행·레저,우리 아이 좌석을 퍼스트클래스로 만들어주는 [젯키즈 베드박스],박세훈(바구스 글로벌),jetkidskorea@gmail.com,070-8677-0882,펀딩성공,708%,"21,241,800",111
198,여행·레저,올 여름 휴가를 책임질 5mm+3mm 하이브리드 다이빙슈트(워터슈트),(주)파워풀엑스,desk@powerfulx.com,070-4477-5098,펀딩성공,704%,"7,040,600",57
199,여행·레저,[3.1절 기념/ 3+1이벤트/ 마지막 앵콜] 독도 알리는 여행자 신분증,골든피스원™,goldenpeaceone@gmail.com,02-6278-0017,펀딩성공,686%,"3,430,000",95
200,여행·레저,세상에 없던 캐리어를 만나다. 숄더백? 캐리어!,아트패드,artpad@artpad.co.kr,02-761-0003,펀딩성공,680%,"6,801,000",69
201,여행·레저,"당신을 위한 낭만캠핑, 감성 면텐트 로그캐빈 | 그라비티캠프",주식회사 디브로크,manager@debroke.co.kr,07040368532,펀딩성공,680%,"20,414,150",34
202,여행·레저,"★앵콜★ 초경량에 인체공학 디자인을 더하다 : 휴대용 의자 ""파타토""",setoworks ,help@setoworks.com,070-8849-8904,펀딩성공,677%,"6,775,600",147
203,여행·레저,여행 중 필요한 제품을 '한 손에 담다',PLAINDIM,plaindim@naver.com,01076171399,펀딩성공,660%,"6,605,200",75
204,여행·레저,"[여름엔 린넨이지~]직접 꾸미는 DIY린넨팬츠, 헨리넥셔츠, 3WAY백",A-SIDE,coco1012727@naver.com,010-2667-8958,펀딩성공,655%,"6,551,000",78
205,여행·레저,"해외에서 인정받은 안전한 여행메이커, 알파카 트래블 백!",한스브릿지,info@hnsbridge.co.kr,031-233-5155,펀딩성공,636%,"6,365,500",96
206,여행·레저,[다용도 트래블 매트]휴대성과 실용성을 한손에(feat.불경기엔가성비),CAMPNIC(캠프닉),wheverkorea@naver.com,010-5150-0121,펀딩성공,621%,"6,211,000",307
207,여행·레저,2세대 바그람 팩: 오피스/짐(GYM)/여행 백팩 [업그레이드 에디션],ESHENA (애쉬나),eshena.official@gmail.com,01044920544,펀딩성공,613%,"30,694,000",179
208,여행·레저,내 소중한 이들에게 선물하는 <올인원 캠핑카 감성 패키지>,지에스렌트카,camver2020@naver.com,07077181219,펀딩성공,613%,"30,660,000",41
209,여행·레저,"KEEP CALM 셋업 : 여행에서도, 일상에서도 편안함을 더합니다.",최두산(CALMLY),calmlyofficial@gmail.com,010-6663-0415,펀딩성공,610%,"6,103,000",60
210,여행·레저,뜨겁게 활동적인 당신을 위해 이 반바지 하나면 끝! [레츠 숏츠&힙팩],엠니,ohkooskorea@gmail.com,1644-5957,펀딩성공,608%,"6,087,000",79
211,여행·레저,여행에 특화된 방수 자켓  [피오베],영풍필텍스,maykim@filltex.com,02)21081500,펀딩성공,606%,"3,032,500",60
212,여행·레저,"""만원의 행복"" 가성비와 실용성에 미친 ""보조가방""",체크기프트,roysca@naver.com,070-5214-1236,펀딩성공,606%,"3,034,300",231
213,여행·레저,나도이제 도시어부! 용왕님도 소장각! 길이와 무게를 한번에 [피싱그립],(주)아토즈소프트,atozsoft@atozsoft.co.kr,1661-2460,펀딩성공,604%,"18,130,000",207
214,여행·레저,토두스 샌들과 함께 자유롭게 여행하기!,토두스,todus.es@gmail.com,010-5215-6787,펀딩성공,601%,"18,032,500",530
215,여행·레저,[100개 한정] 킬리아웃피터스 여행배낭의 새로운 기준 Glacier,킬리 아웃피터스,kili@hanmail.net,010-2730-5895,펀딩성공,597%,"29,850,000",94
216,여행·레저,1초만에 불이? 간편하고 빠르게 붙는 1초점화캠핑통!!,한국세라프,eseragh@gmail.com,0325278380,펀딩성공,594%,"2,972,600",146
217,여행·레저,"방랑하는 여행자의 지갑, 윈디코너 'Safety Wallet'",윈디코너,windycorner@naver.com,070-8615-0768,펀딩성공,593%,"5,934,000",160
218,여행·레저,"[앵콜]트래블매트, 휴대성과 실용성을 한손에(feat.극찬후기)",CAMPNIC(캠프닉),wheverkorea@naver.com,010-5150-0121,펀딩성공,592%,"5,925,400",309
219,여행·레저,그림으로 보고 영상으로 즐기는 대한민국여행 그림지도 HMAP[에이치맵],세계여행 그림지도 HMAP (주식회사 모자이크),hmap0727@naver.com,031-925-0727,펀딩성공,582%,"2,913,000",132
220,여행·레저,등산에도 버킷리스트가 필요해! 쓰윽-쓰윽 [마운틴 스크래치맵],조이어스,ybkim80@naver.com,070-5153-2100,펀딩성공,570%,"5,705,000",253
221,여행·레저,트래블러스 하이의 신작 캐리어 벨트. 캐리어 위의 빈 공간을 쓸모있게!,트래블러스 하이,dlsendi@gmail.com,010-2823-6145,펀딩성공,565%,"16,970,010",855
222,여행·레저,"[ ZERO BAG 출시 ]더 완벽한 여행, 놀라운가격에 멀티어댑터까지!",ZERO LUGGAGE (7G),xx7Gxx@gmail.com,02-6989-8247,펀딩성공,553%,"5,534,800",196
223,여행·레저,[앵콜][인생버킷리스트]옐로나이프 오로라 얼리버드,(주)하나투어리스트,higreen@hanatour.com,02-2127-1113,펀딩성공,551%,"55,100,000",25
224,여행·레저,"[2차앵콜] 금속공예가가 만든 럭셔리 캠핑화로대 'AGUNG""",스틸박스,gokogo77@gmail.com,010-7220-1775,펀딩성공,549%,"21,965,000",78
225,여행·레저,꿀잠의 시작! 촉촉한 눈을 만들어주는 힐링아이,런앤런데일리,h140498@daum.net,02-553-2757,펀딩성공,535%,"5,358,000",167
226,여행·레저,[캠핑용품 끝판왕] 캠핑 폴딩 테이블 박스,무브디자인,movedeboss@naver.com,0325755263,펀딩성공,535%,"2,677,000",29
227,여행·레저,[2차앵콜]언제 어디서든 1초충전! 웨어러블 무선충전디바이스,장군컴퍼니,janggooncompany@naver.com,053-814-0607,펀딩성공,533%,"5,333,000",79
228,여행·레저,"[앵콜] 여행필수품 ""트래블백 버디"" 간편, 안전, 안심 신박템!",Wimi Corp,supra2004@naver.com,010-5587-6541,펀딩성공,528%,"2,644,030",56
229,여행·레저,"여행 캐리어가방, 이젠 편하게..자유롭게 다니세요!",힐랩,fushion@naver.com,010-2994-7028,펀딩성공,525%,"5,256,500",228
230,여행·레저,침수 분실 걱정 끝! 소지품을 들고 물놀이 한다? 완벽방수 아쿠아백!,ZATO,zato815@naver.com,070-8623-1215,펀딩성공,522%,"5,228,500",198
231,여행·레저,[캠핑의 꽃!]아노다이징 코팅이 만들어낸 웰메이드 화로 [봉화로],(주)동원하이텍,campingro@dongwonht.co.kr,0328196791,펀딩성공,517%,"5,177,000",24
232,여행·레저,"[앵콜] 초간편 원룸 이사,노마드족 1인가구 자유로운 이동: 미니멀라이프",위미코퍼레이션,supra2004@naver.com,01055876541,펀딩성공,515%,"2,576,000",69
233,여행·레저,"CS 웨어러블 하네스와 핸디포켓 ! 여행을 편리하게, 두 손을 자유롭게",캐링솔루션,longshipkr@gmail.com,1811-7133,펀딩성공,509%,"5,097,500",93
234,여행·레저,여행과 모험을 꿈꾸는 당신을 위한 특별한 컨텐츠 세계지도,AWESOMEMAPS,awesome-maps.korea@gmail.com,02-538-9008,펀딩성공,502%,"5,021,600",112
235,여행·레저,꽃보다 운영팀의 경주 수학여행,와디즈 운영팀,ksa@wadiz.kr,070-5088-0848,펀딩성공,500%,"1,000,000",70
236,여행·레저,캠핑은 장비빨인데 이걸몰라?! 카펜터즈[프리미엄 원목 육각롤테이블],다인아이티,dainit@naver.com,010-8369-4255,펀딩성공,495%,"9,901,800",56
237,여행·레저,캠핑돗자리의 무한 변신!그 첫번째 이야기의 주인공이 되어주세요.,(주)한국바이오산업사업협동조합,dhp8575@hanmail.net,028585747,펀딩성공,489%,"2,447,430",108
238,여행·레저,"혼자사세요? 캠핑이나 여행가세요? 당신을 안전하게 만듭니다 ""캠지""",CAM.G ,mklee@cpdgroup.kr,032-873-7307,펀딩성공,466%,"4,669,500",99
239,여행·레저,"[앵콜펀딩]여행 갈 때 뭐 입지? 편안함,스타일 모두 잡은 노브라티셔츠!",프리플,freeplian@gmail.com,010-2564-1503,펀딩성공,454%,"4,543,000",88
240,여행·레저,오싹한 사건의 공간에서 직접 경험하는 기묘한 이야기 <서울기담>,(주)헤리티지프로젝트,jhlee@heritageproject.kr,02-6160-6700,펀딩성공,452%,"2,260,000",62
241,여행·레저,"전주 다방, 어디까지 가봤니? 한옥 스테이와 다방 투어, 기행문의 만남",오힘,smart728@naver.com,01030418677,펀딩성공,447%,"2,238,000",42
242,여행·레저,당신의 캠핑은 따뜻하십니까? 캠핑 잠자리 이것 하나면 고민 끝! 캠보,온수플러스,faustcom@daum.net,07073990129,펀딩성공,439%,"4,399,500",27
243,여행·레저,"여행덕후가 만든 #소독#탈취 올인원 여행 스프레이 ""여행걱정제로""",IDEES,hodong.kim@agencyw.com,02-2017-6124,펀딩성공,438%,"4,388,636",206
244,여행·레저,"만족도 4.3 앵콜 | 후기 극찬! 캠핑엔 555g 포터블 의자, 싯팩!",주식회사바인터네셔널,olive7214@naver.com,07043887214,펀딩성공,438%,"13,155,000",145
245,여행·레저,스마트폰 동영상의 잃어버린 소리를 찾아드립니다!  'MIPIN',(주)에어사운드,rock1485@naver.com,070-000-0000,펀딩성공,434%,"8,698,000",142
246,여행·레저,[분실 걱정 끝]스마트 분실방지 여권 케이스로 즐거운 여행 되세요~,헤이통주식회사,oyunss@naver.com,070-4735-2002,펀딩성공,434%,"4,348,200",53
247,여행·레저,"여행용 무선충전배터리팩 댕글""Dangle""",장군컴퍼니,janggooncompany@naver.com,053-814-0607,펀딩성공,431%,"21,550,000",490
248,여행·레저,메모리폼과 에어베개의 장점을 하나로! 야외에서도 집에서처럼 꿀잠주무세요~,DATAFLY COMMERCE INC. ,wildhorn@taenam.co.kr,070-7734-0707,펀딩성공,428%,"6,425,000",178
249,여행·레저,"기내용 캐리어의 정석, 스마트한 여행의 시작 [HEYS 테크노캐리어]",헤이즈(HEYS),thomas.myung@heys.com,02-2183-8860,펀딩성공,420%,"12,612,000",125
250,여행·레저,"에어 목베개의 마지막 진화, 불지말고 PUSH [베드메이트유]",베드메이트유,contact@bedmate-u.com,02-6251-2050,펀딩성공,419%,"4,195,100",120
251,여행·레저,"품질만큼 놀라운 가격! 신소재 PET로 만든 스마트 캐리어, ZERO",ZERO LUGGAGE (7G),xx7gxx@gmail.com,02-6989-8247,펀딩성공,417%,"41,705,600",458
252,여행·레저,"킁킁 향 좋다. 향수 뿌렸어? 향수 아니야 파우치야! ""Travloom""",향해사,j0506j@gmail.com,010-5592-1614,펀딩성공,415%,"4,157,000",86
253,여행·레저,올 여름 어려운 서핑보다 누구나 쉽게 즐길 수 있는 스탠드업 패들보드!,(주) 지티에스글로벌,jh_lee@ballop.co.kr,07042551560,펀딩성공,414%,"4,145,000",34
254,여행·레저,"[앵콜] 전 세계 독도 알리러 떠나자, '한반도 여권케이스'",골든피스원™,goldenpeaceone@gmail.com,02-6278-0011,펀딩성공,411%,"4,117,100",115
255,여행·레저,"따뜻해진 날씨, 여러분의 야외활동을 더 재미있게! [프릿원반]과 함께해요",FREEIT 프릿,frstaff1@freeit.kr,070-7918-2604,펀딩성공,410%,"2,051,000",86
256,여행·레저,분실방지 스마트 패션 악세사리 - 루퍼 태슬(Looper Tassel),IDIO Creative Works,info@loopertassel.com,010-4160-0516,펀딩성공,403%,"12,099,000",275
257,여행·레저,트리아트 인디언 행어로 감성 캠핑을 떠나세요,트리아트,youngim022@naver.com,01022928016,펀딩성공,402%,"2,013,000",39
258,여행·레저,빈집프로젝트의 첫번째 완성 도순돌담집,(주)다자요,ceo@dazayo.com,070-4437-8399,펀딩성공,390%,"14,820,000",44
259,여행·레저,여행중 늘어난 짐 당황하지 마세요. 잘 만든 폴딩백 라이트포켓이면 OK,스트랩스(수퍼컨셉),straps@superconcept.co.kr,070-5118-2512,펀딩성공,383%,"3,837,200",113
260,여행·레저,이 사진 그대로 드립니다. 몸만 있으면 떠나는 <올인원 캠핑카 패키지>,지에스렌트카,camver2020@naver.com,070-7718-1219,펀딩성공,380%,"19,000,000",60
261,여행·레저,"자연에서 감정을 치유해요, 숲 속의 식탁",숲 속의 식탁,csy817@naver.com,010-4247-0817,펀딩성공,374%,"3,742,000",15
262,여행·레저,"수면의 혁명, 블랙커(BLACKER)",페르소나(persona),personakorea@naver.com,010-9154-1117,펀딩성공,369%,"1,846,000",37
263,여행·레저,안 써본사람은 있어도 한번 쓴 사람은 없는 아름다운참숯,아름다운참숯,aruemsoot@naver.com,01059060420,펀딩성공,368%,"3,688,600",118
264,여행·레저,아웃도어를 좋아하는 그대에게 - 자연을 생각한 파우치,도다리프로젝트 - 리가든,zeldacindy@naver.com,01068757727,펀딩성공,365%,"1,828,000",38
265,여행·레저,"당신을 숲 속의 한 가운데로 초대할게요, 숲 속의 식탁",최소연,csy817@naver.com,010-4247-0817,펀딩성공,359%,"3,591,000",15
266,여행·레저,휴(休):시트가 놓이는 곳에 당신의 휴식이 시작됩니다,오조그린시트,duckjj@naver.com,010-4289-9000,펀딩성공,359%,"7,197,000",186
267,여행·레저,해충 기피기능을 갖춘 친환경 LED 캠핑조명 '오렌지라이트',(주)엘림엘이디,cgc414@naver.com,010-8976-9452,펀딩성공,357%,"3,578,000",50
268,여행·레저,수영가방의 혁신! 다기능 방수가방 & 생존가방,주식회사 엠팩플러스,info@mpacplus.com,1811-7320,펀딩성공,354%,"3,549,900",160
269,여행·레저,외국인과 청와대에서 디엠지까지 여행하며  즐기는 디엠지보드게임 제작,(주)디엠지스파이투어,dmzspytour@gmail.com,02-373-8350,펀딩성공,351%,"3,510,000",95
270,여행·레저,BISON GEARS 키리다쉬 포켓 나이프,"BISON GEARS, San Francisco, CA",hello@bisongears.com,010-8223-3954,펀딩성공,351%,"6,677,000",239
271,여행·레저,"한번 다녀오면 일년치 감성 적립, 포르투갈/스페인 10일.",(주)하나투어,jinkyung0508@hanatour.com,02-2127-6089,펀딩성공,350%,"13,930,000",5
272,여행·레저,[앵콜] 방수되는 에이든여행지도 서울/제주/부산 업그레이드,(주)타블라라사,quiz94@naver.com,010-3945-0116,펀딩성공,348%,"3,481,125",150
273,여행·레저,"부모님,어린이가 좋아하는 선물 그 유명한 에이든 전국여행지도 MINT",주식회사 타블라라사,quiz94@naver.com,01039450116,펀딩성공,348%,"3,487,700",249
274,여행·레저,[추석 전 배송] 활동성과 안전을 더해 줄 4계절 액티비티 볼캡,CONDEA,condeainternational@gmail.com,01032420438,펀딩성공,345%,"1,725,900",44
275,여행·레저,바다를 살리는 우리들의 힘찬 발걸음,스포넥트,ko2628@naver.com,01094581309,펀딩성공,340%,"2,961,000",32
276,여행·레저,"에어콕 압축시스템 세트,옷압축과 식품진공 보관을 간단하게",듀페이스,openrich@hanmail.net,070-7322-8181,펀딩성공,325%,"3,250,000",78
277,여행·레저,"캠핑 입문자 강추! 나무 없어도 OK, 실내외 모두 설치되는 스탠딩 해먹",포레스타,indeeband@luettbiden.com,02-546-1307,펀딩성공,316%,"47,521,200",180
278,여행·레저,<프리팩 - 여행가방 3종+여행용품10종>#여행준비는 프리트레블과 함께!,프리트레블(pretravel),pretravelkorea@gmail.com,010-8181-0135,펀딩성공,314%,"3,149,010",75
279,여행·레저,"여행,액티비티,일상생활에도 이 옷 하나만 있으면 어디든 갈 수 있어",정욱준 (MNTT),officialmnttm@gmail.com,010-4721-7646,펀딩성공,312%,"31,264,000",424
280,여행·레저,[캠핑용품] 캠핑 스토브와 캠핑 행거,정승국,movedeboss@naver.com,01053314317,펀딩성공,311%,"1,555,000",39
281,여행·레저,"고체-거품-액체 3단, 씹는 신개념 고체가글",하우투메이크,yurincoinfo@gmail.com,070-8888-0079,펀딩성공,307%,"1,536,500",54
282,여행·레저,이제 벌레걱정 끝! 벌레쫓는 #특수원단 아미앙스 안티 버그가드,다민사,damin9000@naver.com,02-931-0681,펀딩성공,304%,"3,040,800",91
283,여행·레저,"수면의 혁명, 블랙커(BLACKER)",페르소나(persona),personakorea@naver.com,010-9154-1117,펀딩성공,300%,"1,502,500",23
284,여행·레저,[원하는 곳에서 작업한다!] 데스크와 의자를 가지고 다닌다고?,스노마드,younsungho@gmail.com,01091700487,펀딩성공,294%,"2,941,600",26
285,여행·레저,"자연의 한 가운데로 당신을 초대할게요, 숲속의식탁",최소연,csy817@naver.com,010-4247-0817,펀딩성공,292%,"2,920,000",16
286,여행·레저,"[여름 촬영] 싱그러운 제주 웨딩 스냅과 세미 스튜디오 촬영, 하루면 끝",아로하데이,ktmdudb@naver.com,01057952239,펀딩성공,290%,"8,702,000",16
287,여행·레저,"당신을 자연 한 가운데로 초대할게요, 숲 속의 식탁",숲 속의 식탁,csy817@naver.com ,010-4247-0817,펀딩성공,289%,"2,890,000",16
288,여행·레저,감성과 실용성을 모두 잡은 하나뿐인 캠핑테이블과 사이드테이블,그라운드웍스,gagamell49@naver.com,010-6635-9100,펀딩성공,288%,"5,760,000",30
289,여행·레저,"[2차펀딩]더운 여름 시원한 샤워를 책임질, 쿨파스 샤워바",코르반_쿨파스샤워바,fromcorban@gmail.com,010-3039-3933,펀딩성공,285%,"1,427,700",60
290,여행·레저,"안장통, 전립선 통증? 움직이는 안장으로 해결했습니다.",프리덤코리아,dlaudtjr34@naver.com,01040234244,펀딩성공,284%,"2,842,000",27
291,여행·레저,올여름 성수기! 베트남 빈펄에서 특급가성비로 호캉스하자,트래블비드,team.travelbid@gmail.com,070-4490-3318,펀딩성공,279%,"5,592,000",8
292,여행·레저,1초점화 100분연소!! 특별한 캠핑을위한 아빠장작 락큰롱 퐈이야,버닝 코리아,burningko@naver.com,01044001995,펀딩성공,276%,"2,766,700",88
293,여행·레저,"[문보트] 달을 타고 흐르는 시간, 색다른 감성보트!",문보트,moon1525@hanmail.net,054-841-1027,펀딩성공,275%,"2,757,200",90
294,여행·레저,[드디어 한국 첫 상륙] 미친존재감 '셀럽'만 든다는 셀럽 캐리어,UMSEON,smg9403@wadint.com,02-6956-5084,펀딩성공,269%,"2,699,000",24
295,여행·레저,[MARVEL] 배터리없이 위치추적 가능한 마블 여권지갑 & 액세서리,제이에스아이디어,man@jsidea.co.kr,070-8244-3838,펀딩성공,267%,"2,676,500",52
